Passenger_ID,Flight_ID,Price_USD,Travel_Purpose,Seat_Class,Bags_Checked,Check_in_Method,Seat_Selected,Booking_Days_In_Advance,No_Show,Airline,Departure_Airport,Arrival_Airport,Departure_Time,Departure_Date,Departure_Hour,Flight_Duration_Minutes,Flight_Status,Distance_Miles,Delay_Minutes,Weather_Impact,date,Airport,temp,tmin,tmax,prcp,wspd,Route
P8459,F1192,555.06,Emergency,Business,1,Airport Kiosk,Middle,91,0,United,DFW,ORD,2023-07-05 05:11:00,2023-07-05,05:11:00,276,On-time,1295,14,0,2023-07-05,DFW,31.7,26.7,36.1,0.0,17.8,DFW-ORD
P8460,F1040,221.01,Leisure,Economy,1,Desk,Window,101,0,Southwest,JFK,SEA,2023-06-24 09:46:00,2023-06-24,09:46:00,161,On-time,1085,0,0,2023-06-24,JFK,20.4,18.9,24.4,0.8,13.0,JFK-SEA
P8461,F1375,352.23,Business,Premium Economy,0,Online,Aisle,5,0,Delta,SEA,LAX,2025-01-04 14:43:00,2025-01-04,14:43:00,223,Cancelled,1373,44,0,2025-01-04,SEA,6.2,3.3,8.3,6.1,11.5,SEA-LAX
P8462,F392,139.97,Family,Business,3,Desk,Aisle,99,0,Southwest,LAX,SFO,2024-02-08 16:56:00,2024-02-08,16:56:00,261,Delayed,1469,9,0,2024-02-08,LAX,11.4,7.8,14.4,0.0,18.7,LAX-SFO
P8463,F92,367.16,Leisure,Business,1,Desk,Middle,10,0,American Airlines,ORD,DFW,2024-03-11 16:31:00,2024-03-11,16:31:00,176,Delayed,942,4,0,2024-03-11,ORD,7.4,0.6,19.4,0.0,23.0,ORD-DFW
P8464,F1175,591.74,Business,Economy,2,Mobile App,Middle,79,0,United,JFK,SEA,2024-05-30 13:35:00,2024-05-30,13:35:00,266,On-time,1115,3,0,2024-05-30,JFK,18.4,14.4,22.8,3.6,17.6,JFK-SEA
P8465,F429,344.47,Family,Business,2,Online,Aisle,6,0,United,DFW,SFO,2025-02-17 19:48:00,2025-02-17,19:48:00,100,On-time,1401,6,0,2025-02-17,DFW,6.0,-1.1,13.3,0.0,15.3,DFW-SFO
P8466,F545,315.16,Emergency,Economy,2,Mobile App,Aisle,12,0,JetBlue,JFK,LAX,2025-03-08 15:43:00,2025-03-08,15:43:00,226,On-time,806,27,0,2025-03-08,JFK,7.9,3.3,9.4,0.0,28.8,JFK-LAX
P8467,F1080,265.17,Family,Economy,2,Online,Aisle,101,0,American Airlines,ORD,DEN,2023-07-29 05:33:00,2023-07-29,05:33:00,135,On-time,821,1,0,2023-07-29,ORD,24.6,20.6,28.3,0.0,12.2,ORD-DEN
P8468,F1812,191.23,Leisure,Economy,0,Airport Kiosk,Middle,21,0,American Airlines,SEA,SFO,2023-06-25 07:16:00,2023-06-25,07:16:00,167,Delayed,1119,8,0,2023-06-25,SEA,16.8,10.6,26.1,0.0,9.7,SEA-SFO
P8469,F1314,201.51,Business,Business,0,Desk,Window,20,0,Southwest,LAX,ORD,2024-06-12 07:44:00,2024-06-12,07:44:00,167,Delayed,1367,0,0,2024-06-12,LAX,17.4,15.6,21.1,0.0,13.3,LAX-ORD
P8470,F909,461.36,Emergency,Economy,0,Mobile App,Window,116,0,United,DEN,SEA,2024-10-31 01:06:00,2024-10-31,01:06:00,218,On-time,1316,13,0,2024-10-31,DEN,4.6,-4.3,16.1,0.0,14.0,DEN-SEA
P8471,F140,99.27,Business,Business,2,Airport Kiosk,Middle,72,0,Southwest,LAX,SEA,2025-04-01 14:35:00,2025-04-01,14:35:00,127,Delayed,1396,4,0,2025-04-01,LAX,14.2,11.7,17.2,0.0,30.6,LAX-SEA
P8472,F806,218.45,Business,Premium Economy,2,Desk,Aisle,82,0,Southwest,DEN,SEA,2023-05-27 22:49:00,2023-05-27,22:49:00,289,On-time,1441,47,0,2023-05-27,DEN,15.8,9.4,25.0,2.5,13.7,DEN-SEA
P8473,F1402,394.4,Family,Economy,1,Mobile App,Middle,20,0,American Airlines,SEA,ATL,2024-02-10 05:39:00,2024-02-10,05:39:00,201,On-time,1320,14,0,2024-02-10,SEA,5.0,2.2,10.0,0.0,6.8,SEA-ATL
P8474,F1118,369.59,Emergency,Economy,1,Desk,Aisle,63,0,United,SFO,SEA,2025-02-23 12:05:00,2025-02-23,12:05:00,255,On-time,929,2,0,2025-02-23,SFO,12.5,9.4,16.7,0.0,11.9,SFO-SEA
P8475,F1922,302.28,Family,Premium Economy,0,Online,Window,98,0,American Airlines,DEN,SEA,2023-10-11 12:21:00,2023-10-11,12:21:00,278,Delayed,1286,7,0,2023-10-11,DEN,16.9,7.2,24.4,0.3,17.3,DEN-SEA
P8476,F1259,328.16,Family,First,3,Airport Kiosk,Aisle,73,0,American Airlines,SFO,SFO,2025-03-02 08:23:00,2025-03-02,08:23:00,226,On-time,1208,20,0,2025-03-02,SFO,11.8,9.4,13.9,3.3,32.4,SFO-SFO
P8477,F1848,466.24,Emergency,Premium Economy,0,Airport Kiosk,Window,35,0,United,SEA,DFW,2024-11-25 14:38:00,2024-11-25,14:38:00,255,On-time,796,8,0,2024-11-25,SEA,7.1,6.1,8.9,12.4,7.6,SEA-DFW
P8478,F350,411.1,Family,First,3,Online,Aisle,73,0,Delta,DEN,SEA,2024-05-03 09:38:00,2024-05-03,09:38:00,170,Delayed,913,40,0,2024-05-03,DEN,12.9,1.7,23.9,0.0,28.1,DEN-SEA
P8479,F1064,365.78,Family,Economy,1,Desk,Window,38,0,Delta,SFO,DEN,2024-10-21 12:26:00,2024-10-21,12:26:00,208,On-time,1354,4,0,2024-10-21,SFO,15.1,10.6,20.0,0.0,17.3,SFO-DEN
P8480,F1736,482.94,Emergency,Economy,0,Mobile App,Aisle,69,0,American Airlines,SEA,DEN,2024-09-15 18:46:00,2024-09-15,18:46:00,223,On-time,1230,22,0,2024-09-15,SEA,13.9,11.7,17.8,0.5,10.8,SEA-DEN
P8481,F220,301.6,Business,Economy,1,Airport Kiosk,Middle,20,0,Delta,JFK,ATL,2023-09-23 15:37:00,2023-09-23,15:37:00,76,Cancelled,1409,9,0,2023-09-23,JFK,15.9,14.4,17.2,24.4,32.4,JFK-ATL
P8482,F652,411.81,Business,First,0,Desk,Aisle,96,0,Southwest,DFW,ATL,2023-10-20 00:03:00,2023-10-20,00:03:00,139,On-time,1101,5,0,2023-10-20,DFW,23.8,16.1,33.9,0.0,10.5,DFW-ATL
P8483,F202,339.02,Family,First,0,Online,Window,33,0,JetBlue,LAX,DFW,2024-04-19 09:59:00,2024-04-19,09:59:00,242,On-time,1905,1,0,2024-04-19,LAX,15.2,12.8,18.3,0.0,13.0,LAX-DFW
P8484,F194,464.61,Business,Economy,2,Online,Window,4,0,United,LAX,ORD,2023-11-06 15:44:00,2023-11-06,15:44:00,141,On-time,1126,4,0,2023-11-06,LAX,17.4,14.4,21.7,0.0,9.7,LAX-ORD
P8485,F1907,339.41,Family,Premium Economy,4,Online,Aisle,29,0,JetBlue,ORD,DFW,2024-09-06 17:29:00,2024-09-06,17:29:00,218,On-time,1049,4,0,2024-09-06,ORD,20.1,12.2,21.1,0.0,18.7,ORD-DFW
P8486,F986,308.35,Emergency,Economy,1,Desk,Window,9,0,Southwest,DEN,ATL,2023-06-15 06:56:00,2023-06-15,06:56:00,140,Delayed,668,4,0,2023-06-15,DEN,18.6,12.8,24.4,7.1,14.0,DEN-ATL
P8487,F64,221.99,Family,Economy,0,Online,Middle,28,0,JetBlue,ATL,DEN,2024-03-08 09:26:00,2024-03-08,09:26:00,173,On-time,1308,6,0,2024-03-08,ATL,17.2,15.0,18.9,36.8,18.4,ATL-DEN
P8488,F1796,406.12,Emergency,Economy,0,Online,Aisle,91,0,Delta,DEN,LAX,2025-04-14 08:25:00,2025-04-14,08:25:00,100,On-time,1348,11,1,2025-04-14,DEN,5.9,-0.5,13.9,1.3,9.4,DEN-LAX
P8489,F261,437.61,Business,Business,0,Airport Kiosk,Window,21,1,American Airlines,DEN,SEA,2024-03-05 18:32:00,2024-03-05,18:32:00,143,On-time,658,6,0,2024-03-05,DEN,0.9,-9.3,10.0,0.0,18.7,DEN-SEA
P8490,F1118,412.06,Leisure,Business,1,Online,Middle,64,0,United,SFO,SEA,2025-02-23 12:05:00,2025-02-23,12:05:00,255,On-time,929,2,0,2025-02-23,SFO,12.5,9.4,16.7,0.0,11.9,SFO-SEA
P8491,F1427,272.74,Emergency,Premium Economy,2,Mobile App,Window,5,0,JetBlue,DFW,ORD,2024-02-22 12:08:00,2024-02-22,12:08:00,224,Cancelled,1181,8,0,2024-02-22,DFW,20.9,16.7,27.2,0.0,23.6,DFW-ORD
P8492,F1536,392.3,Emergency,Business,2,Airport Kiosk,Aisle,72,0,JetBlue,DFW,SEA,2024-10-19 05:53:00,2024-10-19,05:53:00,235,On-time,814,2,0,2024-10-19,DFW,20.3,15.6,25.0,0.0,15.6,DFW-SEA
P8493,F1442,392.68,Business,Business,0,Desk,Aisle,72,0,Southwest,SFO,DFW,2024-01-04 13:11:00,2024-01-04,13:11:00,157,Cancelled,994,2,0,2024-01-04,SFO,11.6,8.3,16.1,0.0,11.2,SFO-DFW
P8494,F1523,329.35,Family,Economy,0,Desk,Aisle,16,0,Delta,LAX,ORD,2025-02-02 01:57:00,2025-02-02,01:57:00,135,Delayed,368,12,1,2025-02-02,LAX,14.6,11.7,18.9,0.0,9.4,LAX-ORD
P8495,F120,420.29,Leisure,Economy,2,Mobile App,Aisle,79,1,United,LAX,DEN,2023-09-07 20:23:00,2023-09-07,20:23:00,160,On-time,980,10,1,2023-09-07,LAX,20.3,17.2,23.9,0.0,10.8,LAX-DEN
P8496,F362,206.44,Business,Economy,1,Desk,Window,28,0,JetBlue,ATL,JFK,2024-09-19 00:55:00,2024-09-19,00:55:00,83,On-time,1387,2,0,2024-09-19,ATL,24.8,20.0,31.7,0.0,5.8,ATL-JFK
P8497,F143,408.32,Leisure,Economy,0,Airport Kiosk,Window,29,0,American Airlines,LAX,SEA,2024-10-19 04:44:00,2024-10-19,04:44:00,178,On-time,1029,4,0,2024-10-19,LAX,19.6,12.2,26.1,0.0,8.6,LAX-SEA
P8498,F320,391.71,Family,Economy,2,Desk,Aisle,37,0,JetBlue,ATL,DFW,2025-03-22 12:01:00,2025-03-22,12:01:00,141,On-time,1034,6,0,2025-03-22,ATL,14.4,7.2,23.3,0.0,16.9,ATL-DFW
P8499,F952,326.66,Business,Economy,0,Airport Kiosk,Middle,12,0,United,SEA,LAX,2023-08-26 09:10:00,2023-08-26,09:10:00,104,Delayed,1375,19,0,2023-08-26,SEA,22.0,15.0,31.1,0.0,11.5,SEA-LAX
P8500,F1013,227.28,Family,Economy,0,Desk,Window,32,0,Delta,SEA,JFK,2024-05-19 19:36:00,2024-05-19,19:36:00,152,On-time,1634,13,0,2024-05-19,SEA,9.8,6.1,16.7,0.0,9.7,SEA-JFK
P8501,F1735,115.2,Family,Economy,0,Mobile App,Window,25,0,Southwest,DFW,ATL,2024-10-11 02:52:00,2024-10-11,02:52:00,140,Cancelled,1085,7,0,2024-10-11,DFW,26.1,20.6,32.2,0.0,16.6,DFW-ATL
P8502,F609,365.17,Emergency,Business,1,Online,Window,20,0,United,DFW,ATL,2023-09-26 13:34:00,2023-09-26,13:34:00,224,On-time,1169,3,0,2023-09-26,DFW,28.2,22.8,34.4,0.0,9.0,DFW-ATL
P8503,F34,348.21,Family,Economy,3,Mobile App,Middle,0,1,United,ATL,SEA,2023-05-28 06:33:00,2023-05-28,06:33:00,152,On-time,722,3,0,2023-05-28,ATL,19.1,14.4,26.1,0.0,15.8,ATL-SEA
P8504,F868,365.59,Family,Economy,2,Online,Aisle,110,0,American Airlines,ATL,ORD,2025-01-06 19:21:00,2025-01-06,19:21:00,197,On-time,1439,18,0,2025-01-06,ATL,8.2,-1.0,15.6,11.2,28.4,ATL-ORD
P8505,F1156,264.25,Business,Economy,1,Mobile App,Aisle,36,0,American Airlines,ATL,ORD,2024-12-22 05:00:00,2024-12-22,05:00:00,179,Cancelled,1300,8,0,2024-12-22,ATL,3.1,-1.0,9.4,0.0,10.1,ATL-ORD
P8506,F846,275.56,Leisure,Economy,1,Online,Window,51,0,American Airlines,DFW,LAX,2023-12-05 22:03:00,2023-12-05,22:03:00,279,On-time,1144,5,0,2023-12-05,DFW,12.3,4.4,21.1,0.0,7.1,DFW-LAX
P8507,F1468,389.51,Business,Premium Economy,1,Airport Kiosk,Middle,72,0,American Airlines,DFW,LAX,2023-11-16 12:38:00,2023-11-16,12:38:00,183,On-time,1074,22,0,2023-11-16,DFW,13.9,11.1,16.1,,14.0,DFW-LAX
P8508,F1857,452.56,Leisure,Economy,2,Online,Window,64,1,United,DFW,SFO,2024-03-28 15:35:00,2024-03-28,15:35:00,266,On-time,905,4,0,2024-03-28,DFW,14.6,6.7,22.8,0.0,13.4,DFW-SFO
P8509,F1633,286.67,Business,Economy,2,Online,Aisle,36,0,JetBlue,JFK,LAX,2024-05-10 07:59:00,2024-05-10,07:59:00,317,On-time,1310,2,0,2024-05-10,JFK,11.7,9.4,12.8,7.4,16.6,JFK-LAX
P8510,F508,326.27,Family,Premium Economy,3,Desk,Aisle,72,0,Southwest,LAX,LAX,2024-12-14 06:05:00,2024-12-14,06:05:00,203,On-time,1220,16,1,2024-12-14,LAX,13.2,8.9,17.8,0.0,9.0,LAX-LAX
P8511,F1117,476.52,Business,Economy,1,Online,Middle,60,0,JetBlue,LAX,ORD,2023-05-08 18:02:00,2023-05-08,18:02:00,187,On-time,1124,0,0,2023-05-08,LAX,16.1,13.9,19.4,0.0,15.5,LAX-ORD
P8512,F903,189.76,Family,Economy,1,Desk,Aisle,9,0,United,DFW,LAX,2025-02-23 22:53:00,2025-02-23,22:53:00,238,On-time,1203,8,0,2025-02-23,DFW,9.9,4.4,17.8,2.1,7.5,DFW-LAX
P8513,F999,193.82,Leisure,Economy,2,Online,Aisle,68,0,JetBlue,DFW,SEA,2023-05-18 06:49:00,2023-05-18,06:49:00,252,On-time,847,0,0,2023-05-18,DFW,24.6,18.3,31.1,0.0,10.4,DFW-SEA
P8514,F1690,348.79,Leisure,Premium Economy,0,Airport Kiosk,Middle,117,0,United,JFK,LAX,2024-07-06 13:02:00,2024-07-06,13:02:00,272,Delayed,1674,9,0,2024-07-06,JFK,23.9,21.1,27.2,0.3,15.1,JFK-LAX
P8515,F510,281.49,Leisure,Economy,2,Mobile App,Middle,97,0,JetBlue,ORD,LAX,2024-08-16 07:22:00,2024-08-16,07:22:00,269,On-time,1259,2,0,2024-08-16,ORD,24.1,19.4,30.6,5.6,14.8,ORD-LAX
P8516,F426,308.05,Leisure,Business,0,Mobile App,Aisle,49,0,Southwest,LAX,ATL,2023-08-06 06:39:00,2023-08-06,06:39:00,53,On-time,1539,9,0,2023-08-06,LAX,20.9,17.8,24.4,0.0,9.7,LAX-ATL
P8517,F1795,496.95,Business,Economy,2,Airport Kiosk,Aisle,27,0,Southwest,DFW,SEA,2023-06-08 10:55:00,2023-06-08,10:55:00,179,On-time,1277,7,0,2023-06-08,DFW,26.3,21.1,32.8,0.0,9.8,DFW-SEA
P8518,F1246,412.36,Family,Economy,2,Online,Window,76,0,JetBlue,SEA,DEN,2023-08-17 01:01:00,2023-08-17,01:01:00,185,On-time,1018,17,0,2023-08-17,SEA,25.8,16.7,32.8,0.0,9.0,SEA-DEN
P8519,F1490,375.11,Family,Economy,1,Mobile App,Middle,62,0,JetBlue,JFK,JFK,2023-10-26 04:11:00,2023-10-26,04:11:00,127,On-time,1171,1,0,2023-10-26,JFK,16.3,11.1,23.3,0.0,10.8,JFK-JFK
P8520,F1198,206.94,Business,Economy,4,Desk,Aisle,34,0,JetBlue,ORD,JFK,2024-05-20 05:37:00,2024-05-20,05:37:00,73,On-time,1315,29,0,2024-05-20,ORD,21.7,16.1,30.0,0.0,16.9,ORD-JFK
P8521,F690,326.49,Leisure,Economy,0,Online,Window,23,1,Delta,SFO,ORD,2025-03-13 00:17:00,2025-03-13,00:17:00,210,On-time,1489,3,0,2025-03-13,SFO,9.5,7.2,12.2,3.6,19.4,SFO-ORD
P8522,F433,499.14,Emergency,Economy,1,Mobile App,Window,51,0,American Airlines,LAX,SFO,2023-07-05 20:51:00,2023-07-05,20:51:00,186,On-time,851,4,0,2023-07-05,LAX,17.1,15.0,20.6,0.0,14.4,LAX-SFO
P8523,F1866,488.99,Emergency,Economy,0,Online,Aisle,31,0,JetBlue,JFK,ATL,2024-03-16 18:57:00,2024-03-16,18:57:00,171,On-time,1484,28,0,2024-03-16,JFK,10.5,6.1,12.8,0.0,18.0,JFK-ATL
P8524,F1643,290.57,Emergency,Economy,1,Airport Kiosk,Aisle,14,0,United,SEA,DEN,2024-01-15 12:38:00,2024-01-15,12:38:00,155,On-time,870,14,0,2024-01-15,SEA,-2.7,-6.0,3.3,0.0,13.7,SEA-DEN
P8525,F1346,396.34,Emergency,Business,3,Airport Kiosk,Window,50,0,Southwest,SEA,SEA,2025-04-21 11:44:00,2025-04-21,11:44:00,257,On-time,1429,13,1,2025-04-21,SEA,9.1,6.1,13.9,0.0,10.8,SEA-SEA
P8526,F1434,384.56,Leisure,First,1,Desk,Window,29,1,JetBlue,DFW,LAX,2024-03-22 06:35:00,2024-03-22,06:35:00,152,On-time,1387,8,0,2024-03-22,DFW,15.7,12.8,20.0,,12.5,DFW-LAX
P8527,F1420,531.85,Leisure,First,1,Airport Kiosk,Aisle,54,0,JetBlue,JFK,DFW,2023-10-08 06:53:00,2023-10-08,06:53:00,210,On-time,1163,7,0,2023-10-08,JFK,13.2,10.0,16.1,0.0,29.2,JFK-DFW
P8528,F909,432.62,Business,Economy,1,Desk,Aisle,116,0,United,DEN,SEA,2024-10-31 01:06:00,2024-10-31,01:06:00,218,On-time,1316,13,0,2024-10-31,DEN,4.6,-4.3,16.1,0.0,14.0,DEN-SEA
P8529,F1105,383.99,Emergency,Economy,3,Desk,Window,111,0,JetBlue,SFO,ATL,2023-07-09 13:32:00,2023-07-09,13:32:00,290,On-time,988,3,0,2023-07-09,SFO,14.3,12.8,17.8,0.0,23.0,SFO-ATL
P8530,F1620,450.42,Business,Economy,1,Mobile App,Aisle,30,0,American Airlines,SFO,ORD,2024-08-23 05:16:00,2024-08-23,05:16:00,174,On-time,2224,20,0,2024-08-23,SFO,15.9,13.3,19.4,0.0,11.2,SFO-ORD
P8531,F620,418.58,Emergency,Business,0,Desk,Aisle,26,0,United,LAX,JFK,2024-12-09 23:40:00,2024-12-09,23:40:00,142,On-time,928,10,0,2024-12-09,LAX,13.9,11.7,16.7,0.0,9.4,LAX-JFK
P8532,F1692,393.45,Leisure,Economy,1,Airport Kiosk,Aisle,19,1,JetBlue,JFK,JFK,2024-08-05 08:14:00,2024-08-05,08:14:00,211,On-time,722,1,0,2024-08-05,JFK,26.6,22.2,31.7,0.0,14.4,JFK-JFK
P8533,F693,355.04,Emergency,Business,1,Mobile App,Window,61,0,American Airlines,LAX,SEA,2023-12-23 09:22:00,2023-12-23,09:22:00,224,On-time,1474,4,0,2023-12-23,LAX,15.2,10.6,18.9,0.0,9.4,LAX-SEA
P8534,F834,286.87,Emergency,Economy,2,Online,Window,107,0,Delta,ORD,JFK,2024-09-24 03:25:00,2024-09-24,03:25:00,209,On-time,1461,12,0,2024-09-24,ORD,18.0,16.7,19.4,10.9,9.7,ORD-JFK
P8535,F1032,289.52,Emergency,Economy,1,Desk,Middle,60,0,JetBlue,DEN,ORD,2025-02-16 03:18:00,2025-02-16,03:18:00,249,On-time,1383,7,0,2025-02-16,DEN,-9.2,-16.6,2.8,0.0,15.1,DEN-ORD
P8536,F1387,567.91,Business,First,1,Mobile App,Aisle,77,0,Southwest,ATL,LAX,2024-05-10 03:05:00,2024-05-10,03:05:00,143,On-time,1157,14,1,2024-05-10,ATL,22.7,17.2,27.8,4.3,19.4,ATL-LAX
P8537,F191,350.97,Business,Economy,1,Mobile App,Window,55,0,Delta,ORD,SEA,2023-10-10 16:23:00,2023-10-10,16:23:00,194,On-time,933,10,0,2023-10-10,ORD,10.9,5.6,17.8,0.0,13.0,ORD-SEA
P8538,F1372,482.66,Family,Economy,1,Mobile App,Aisle,48,0,American Airlines,ATL,SFO,2023-09-04 07:10:00,2023-09-04,07:10:00,210,On-time,1328,6,0,2023-09-04,ATL,26.4,20.6,32.8,0.0,4.7,ATL-SFO
P8539,F1472,477.25,Business,Premium Economy,1,Mobile App,Middle,88,0,Delta,SFO,LAX,2024-01-29 05:14:00,2024-01-29,05:14:00,173,Delayed,882,2,1,2024-01-29,SFO,13.8,9.4,18.9,0.0,4.0,SFO-LAX
P8540,F852,193.62,Emergency,First,2,Online,Window,90,0,American Airlines,JFK,ATL,2023-11-23 13:01:00,2023-11-23,13:01:00,151,On-time,867,9,0,2023-11-23,JFK,9.7,7.2,11.7,0.0,23.0,JFK-ATL
P8541,F244,349.39,Family,Business,1,Mobile App,Window,73,0,Delta,SEA,LAX,2024-01-03 00:03:00,2024-01-03,00:03:00,130,On-time,932,4,0,2024-01-03,SEA,7.2,5.0,10.0,2.5,11.9,SEA-LAX
P8542,F804,439.39,Leisure,Economy,1,Airport Kiosk,Window,62,0,JetBlue,JFK,DFW,2023-09-17 18:12:00,2023-09-17,18:12:00,211,Delayed,1300,8,0,2023-09-17,JFK,19.8,13.3,22.8,0.0,12.2,JFK-DFW
P8543,F709,239.46,Emergency,Economy,0,Mobile App,Window,98,0,JetBlue,SFO,JFK,2024-10-23 15:00:00,2024-10-23,15:00:00,119,On-time,1164,13,0,2024-10-23,SFO,13.8,9.4,21.7,0.0,11.9,SFO-JFK
P8544,F1736,363.03,Leisure,Economy,1,Airport Kiosk,Middle,93,1,American Airlines,SEA,DEN,2024-09-15 18:46:00,2024-09-15,18:46:00,223,On-time,1230,22,0,2024-09-15,SEA,13.9,11.7,17.8,0.5,10.8,SEA-DEN
P8545,F1546,441.07,Leisure,Premium Economy,0,Desk,Window,99,0,Southwest,LAX,JFK,2024-09-11 15:58:00,2024-09-11,15:58:00,269,On-time,737,1,0,2024-09-11,LAX,19.5,16.1,23.9,0.0,10.8,LAX-JFK
P8546,F1189,501.9,Business,Economy,1,Airport Kiosk,Aisle,36,0,American Airlines,ATL,SEA,2024-12-18 08:22:00,2024-12-18,08:22:00,121,On-time,1471,19,0,2024-12-18,ATL,15.8,11.1,22.8,0.0,8.3,ATL-SEA
P8547,F1035,610.42,Family,Business,2,Mobile App,Aisle,26,0,JetBlue,LAX,SFO,2024-07-01 08:28:00,2024-07-01,08:28:00,309,On-time,1631,12,0,2024-07-01,LAX,18.8,16.1,23.3,0.0,11.9,LAX-SFO
P8548,F1471,444.53,Business,Premium Economy,0,Airport Kiosk,Window,47,0,United,DFW,SFO,2024-11-08 02:45:00,2024-11-08,02:45:00,129,On-time,1123,10,0,2024-11-08,DFW,19.8,16.7,21.7,,19.0,DFW-SFO
P8549,F1046,357.95,Emergency,Premium Economy,1,Mobile App,Window,25,0,JetBlue,JFK,ATL,2024-02-08 14:50:00,2024-02-08,14:50:00,194,On-time,1141,3,0,2024-02-08,JFK,4.3,0.0,8.9,0.0,9.4,JFK-ATL
P8550,F1202,456.54,Business,First,0,Mobile App,Window,28,0,JetBlue,DFW,ORD,2024-01-28 10:20:00,2024-01-28,10:20:00,143,On-time,1496,27,0,2024-01-28,DFW,8.5,1.1,17.2,0.0,9.7,DFW-ORD
P8551,F1586,281.87,Emergency,Economy,1,Online,Middle,67,0,American Airlines,LAX,LAX,2024-04-12 20:44:00,2024-04-12,20:44:00,126,Delayed,1000,8,0,2024-04-12,LAX,13.1,12.2,16.1,0.0,10.1,LAX-LAX
P8552,F1194,276.3,Business,Premium Economy,1,Desk,Window,62,0,Southwest,SFO,JFK,2024-01-24 07:04:00,2024-01-24,07:04:00,190,On-time,1705,7,0,2024-01-24,SFO,12.6,11.1,15.6,12.7,12.2,SFO-JFK
P8553,F1945,219.36,Emergency,Premium Economy,0,Desk,Middle,55,0,American Airlines,LAX,ATL,2023-10-05 03:27:00,2023-10-05,03:27:00,129,On-time,1080,1,0,2023-10-05,LAX,22.1,16.7,32.8,0.0,11.9,LAX-ATL
P8554,F531,146.71,Business,Premium Economy,0,Airport Kiosk,Window,76,0,Southwest,DFW,ATL,2023-09-14 18:25:00,2023-09-14,18:25:00,113,On-time,1284,7,0,2023-09-14,DFW,22.6,21.7,24.4,,12.6,DFW-ATL
P8555,F121,439.03,Leisure,Economy,4,Mobile App,Aisle,3,0,Southwest,DEN,SFO,2025-01-16 00:19:00,2025-01-16,00:19:00,261,Delayed,1301,6,0,2025-01-16,DEN,2.6,-4.3,16.1,0.0,11.9,DEN-SFO
P8556,F510,467.7,Business,Economy,0,Airport Kiosk,Aisle,75,0,JetBlue,ORD,LAX,2024-08-16 07:22:00,2024-08-16,07:22:00,269,On-time,1259,2,0,2024-08-16,ORD,24.1,19.4,30.6,5.6,14.8,ORD-LAX
P8557,F269,329.99,Leisure,First,1,Desk,Window,6,0,American Airlines,SEA,ORD,2024-04-26 11:39:00,2024-04-26,11:39:00,238,On-time,1347,16,0,2024-04-26,SEA,10.9,9.4,16.1,2.0,11.5,SEA-ORD
P8558,F1742,238.37,Family,Economy,2,Online,Aisle,13,0,Southwest,JFK,SEA,2023-12-20 12:20:00,2023-12-20,12:20:00,153,On-time,1061,3,1,2023-12-20,JFK,1.6,-1.6,6.7,0.0,20.5,JFK-SEA
P8559,F1535,412.65,Business,Economy,0,Desk,Window,41,0,Southwest,LAX,JFK,2023-12-27 06:54:00,2023-12-27,06:54:00,111,On-time,971,6,0,2023-12-27,LAX,14.4,11.1,16.7,0.0,9.0,LAX-JFK
P8560,F1040,391.69,Leisure,First,1,Desk,Aisle,16,0,Southwest,JFK,SEA,2023-06-24 09:46:00,2023-06-24,09:46:00,161,On-time,1085,0,0,2023-06-24,JFK,20.4,18.9,24.4,0.8,13.0,JFK-SEA
P8561,F1271,349.33,Emergency,Economy,1,Airport Kiosk,Window,95,0,Delta,SEA,DFW,2024-10-31 16:48:00,2024-10-31,16:48:00,199,Delayed,1488,9,1,2024-10-31,SEA,7.3,5.0,10.6,9.4,9.7,SEA-DFW
P8562,F817,426.97,Leisure,Economy,1,Online,Window,72,0,American Airlines,SEA,SEA,2024-12-18 16:18:00,2024-12-18,16:18:00,183,On-time,1071,10,0,2024-12-18,SEA,9.9,7.8,12.8,8.4,22.7,SEA-SEA
P8563,F1242,412.93,Family,Economy,1,Desk,Middle,68,0,United,SFO,SEA,2024-09-12 11:55:00,2024-09-12,11:55:00,137,Cancelled,1453,6,0,2024-09-12,SFO,15.2,10.6,22.8,0.0,18.7,SFO-SEA
P8564,F938,398.5,Emergency,Business,0,Mobile App,Middle,31,0,American Airlines,DEN,ORD,2023-09-13 15:21:00,2023-09-13,15:21:00,97,On-time,1332,28,0,2023-09-13,DEN,18.2,10.0,27.8,0.0,12.6,DEN-ORD
P8565,F775,431.19,Leisure,Economy,0,Airport Kiosk,Aisle,79,0,JetBlue,ATL,LAX,2024-03-14 18:51:00,2024-03-14,18:51:00,213,On-time,1258,4,0,2024-03-14,ATL,18.7,11.1,27.2,0.0,7.6,ATL-LAX
P8566,F254,440.64,Business,Economy,1,Airport Kiosk,Middle,11,0,Delta,DFW,DFW,2023-06-16 14:04:00,2023-06-16,14:04:00,227,On-time,1118,33,1,2023-06-16,DFW,27.9,22.2,35.0,0.0,19.1,DFW-DFW
P8567,F553,637.81,Business,Economy,0,Mobile App,Window,39,0,American Airlines,DEN,LAX,2025-04-19 00:17:00,2025-04-19,00:17:00,325,On-time,953,1,0,2025-04-19,DEN,0.5,-5.5,8.9,0.0,12.6,DEN-LAX
