Passenger_ID,Age,Gender,Income_Level,Frequent_Flyer_Status
P9007,67,Male,Low,Gold
P9008,73,Male,Low,Silver
P9009,65,Female,Low,
P9010,41,Female,Low,Silver
P9011,74,Female,Low,
P9012,63,Female,Medium,
P9013,66,Female,Medium,Silver
P9014,53,Female,Medium,
P9015,70,Male,Low,Silver
P9016,37,Male,Low,
P9017,78,Female,High,
P9018,22,Male,Low,Silver
P9019,45,Male,Medium,
P9020,37,Male,Low,
P9021,43,Male,Medium,Gold
P9022,79,Male,Medium,
P9023,67,Male,High,
P9024,21,Male,Low,
P9025,27,Female,Low,
P9026,27,Male,Medium,Silver
P9027,24,Female,Medium,Platinum
P9028,61,Female,Medium,
P9029,51,Male,Medium,Gold
P9030,33,Female,High,
P9031,27,Male,Low,Silver
P9032,63,Female,High,Silver
P9033,30,Female,Medium,Platinum
P9034,42,Male,High,Silver
P9035,37,Male,Medium,Gold
P9036,31,Male,Low,Gold
P9037,61,Female,High,
P9038,71,Male,Medium,
P9039,77,Male,Medium,Gold
P9040,46,Male,High,Silver
P9041,47,Male,High,
P9042,62,Female,Low,Silver
P9043,19,Female,Low,Gold
P9044,78,Female,Medium,Silver
P9045,73,Male,High,
P9046,54,Female,Medium,Gold
P9047,66,Male,Medium,Platinum
P9048,73,Female,Medium,Silver
P9049,79,Female,Medium,Platinum
P9050,68,Female,Low,Silver
P9051,79,Male,Medium,Silver
P9052,68,Female,Low,Platinum
P9053,30,Male,Medium,Silver
P9054,68,Female,Low,Gold
P9055,23,Male,Low,
P9056,19,Male,Medium,
P9057,43,Male,Medium,
P9058,28,Male,Medium,
P9059,25,Female,Low,
P9060,47,Male,Medium,
P9061,54,Male,Low,Platinum
P9062,50,Male,Low,Gold
P9063,73,Male,Medium,Gold
P9064,50,Male,Medium,
P9065,20,Male,Medium,
P9066,19,Female,Medium,Silver
P9067,54,Male,Medium,Silver
P9068,24,Male,Low,Platinum
P9069,45,Female,Low,
P9070,41,Male,Low,
P9071,75,Female,Low,
P9072,31,Male,Low,Gold
P9073,29,Male,Medium,
P9074,29,Male,Medium,Platinum
P9075,79,Female,High,
P9076,41,Male,High,Silver
P9077,69,Female,Medium,
P9078,56,Male,Low,Gold
P9079,33,Male,Medium,Silver
P9080,71,Female,Low,
P9081,77,Male,Medium,
P9082,22,Female,Low,
P9083,59,Female,High,
P9084,49,Female,Medium,Silver
P9085,74,Male,Medium,Silver
P9086,59,Female,Medium,
P9087,21,Female,Low,
P9088,56,Male,Medium,Silver
P9089,47,Male,Medium,Silver
P9090,71,Female,High,
P9091,59,Female,Low,Silver
P9092,65,Male,Medium,Platinum
P9093,35,Male,Medium,
P9094,62,Female,Low,
P9095,73,Female,Low,
P9096,55,Female,Medium,
P9097,63,Male,Low,Platinum
P9098,73,Female,Medium,
P9099,69,Male,Low,
P9100,32,Male,Medium,Silver
P9101,53,Male,Medium,Gold
P9102,37,Male,Medium,Silver
P9103,25,Male,Medium,Gold
P9104,56,Male,Low,Silver
P9105,49,Female,Medium,
P9106,30,Male,Low,
P9107,31,Male,Medium,
P9108,61,Male,Medium,Gold
P9109,79,Male,Low,Silver
P9110,51,Male,Medium,Platinum
P9111,59,Male,High,Platinum
P9112,65,Female,Low,
P9113,26,Male,Low,
P9114,46,Female,Low,Platinum
P9115,20,Male,Low,
P9116,72,Male,High,Silver
P9117,30,Female,Medium,
P9118,54,Male,Low,
P9119,37,Male,Medium,Gold
P9120,62,Male,High,
P9121,53,Male,High,Platinum
P9122,70,Female,Low,
P9123,41,Male,Medium,Platinum
P9124,64,Female,High,Silver
P9125,48,Female,Medium,
P9126,37,Male,Medium,
P9127,58,Female,Medium,
P9128,33,Female,Medium,Silver
P9129,73,Male,Medium,
P9130,24,Male,Low,Gold
P9131,56,Male,Medium,Silver
P9132,76,Male,High,Silver
P9133,31,Male,Medium,
P9134,68,Male,Medium,
P9135,52,Female,Medium,
P9136,45,Male,Medium,Silver
P9137,41,Female,Medium,
P9138,79,Female,Medium,Silver
P9139,63,Female,Medium,Silver
P9140,76,Male,Medium,Silver
P9141,28,Female,Medium,
P9142,19,Female,Low,Silver
P9143,21,Male,Medium,Platinum
P9144,27,Female,Medium,Silver
P9145,47,Male,Low,Gold
P9146,60,Male,High,
P9147,65,Male,High,Silver
P9148,22,Male,Medium,
P9149,55,Male,Medium,
P9150,28,Male,Low,
P9151,36,Female,Medium,
P9152,57,Male,Medium,
P9153,64,Female,Low,Platinum
P9154,69,Female,High,
P9155,54,Female,Medium,
P9156,18,Female,High,Silver
P9157,51,Female,Medium,Silver
P9158,56,Female,Low,
P9159,35,Female,Low,
P9160,22,Male,Low,
P9161,61,Male,Medium,
P9162,49,Male,High,Gold
P9163,60,Female,Low,Silver
P9164,72,Female,Low,Gold
P9165,67,Female,High,
P9166,47,Male,High,Gold
P9167,73,Male,Medium,
P9168,21,Female,Medium,Silver
P9169,71,Male,Medium,Silver
P9170,75,Female,Medium,Gold
P9171,31,Male,Medium,Silver
P9172,24,Male,Medium,Silver
P9173,25,Male,Low,Platinum
P9174,40,Male,Medium,Silver
P9175,42,Male,Medium,
P9176,25,Female,Medium,
P9177,27,Female,Low,
P9178,25,Female,Medium,Silver
P9179,77,Male,Medium,
P9180,73,Male,High,Silver
P9181,59,Female,Low,
P9182,20,Male,High,Silver
P9183,55,Female,Medium,
P9184,63,Female,Medium,
P9185,68,Male,Medium,
P9186,21,Female,Low,Silver
P9187,69,Male,Low,Silver
P9188,73,Female,Medium,Gold
P9189,22,Male,Low,Platinum
P9190,63,Male,Low,
P9191,79,Male,Low,
P9192,58,Male,Low,Platinum
P9193,60,Male,Medium,Gold
P9194,68,Female,Low,
P9195,55,Male,Medium,
P9196,36,Female,High,Platinum
P9197,59,Female,High,
P9198,32,Female,Medium,
P9199,70,Male,Medium,Silver
P9200,56,Female,Medium,Silver
P9201,39,Male,Low,
P9202,49,Male,Low,Gold
P9203,53,Female,High,
P9204,78,Male,Low,
P9205,24,Male,Low,Silver
P9206,64,Female,Medium,
P9207,60,Male,Low,Gold
P9208,60,Female,High,
P9209,27,Female,Medium,
P9210,70,Male,Low,
P9211,79,Female,Medium,
P9212,67,Male,Medium,
P9213,40,Male,Medium,
P9214,55,Female,High,Silver
P9215,18,Male,Low,
P9216,35,Female,Medium,
P9217,70,Female,Low,
P9218,79,Female,Low,Platinum
P9219,31,Male,Low,
P9220,75,Female,Medium,Gold
P9221,31,Male,High,Silver
P9222,75,Male,Medium,Gold
P9223,77,Male,Medium,
P9224,27,Female,Medium,
P9225,45,Female,Medium,Silver
P9226,22,Male,High,Gold
P9227,68,Male,Medium,
P9228,55,Male,Medium,
P9229,65,Male,Medium,
P9230,78,Male,Medium,Silver
P9231,53,Male,Low,Silver
P9232,75,Female,Medium,
P9233,68,Male,Medium,
P9234,65,Male,Medium,Silver
P9235,77,Male,Medium,
P9236,49,Male,Medium,Platinum
P9237,24,Male,Low,
P9238,67,Male,Medium,Silver
P9239,43,Female,Medium,
P9240,42,Male,High,
P9241,79,Female,Low,Gold
P9242,61,Female,Low,
P9243,46,Male,Low,
P9244,23,Female,Medium,Platinum
P9245,46,Female,Low,
P9246,33,Male,Medium,Silver
P9247,50,Male,Medium,
P9248,34,Male,Medium,
P9249,44,Male,Medium,
P9250,67,Female,Medium,
P9251,44,Male,High,Silver
P9252,25,Male,Medium,Silver
P9253,36,Male,Low,
P9254,20,Female,High,
P9255,65,Male,Medium,
P9256,44,Male,High,Gold
P9257,20,Female,Medium,Gold
P9258,42,Female,High,
P9259,49,Female,Low,Silver
P9260,44,Female,Low,Gold
P9261,31,Female,Medium,Platinum
P9262,26,Male,Medium,
P9263,47,Male,High,
P9264,30,Male,High,Silver
P9265,68,Male,Low,Silver
P9266,37,Female,Medium,
P9267,78,Male,High,
P9268,34,Female,Low,Gold
P9269,48,Female,Low,Gold
P9270,42,Female,Low,Silver
P9271,53,Female,Medium,
P9272,46,Male,Medium,Silver
P9273,53,Female,High,Gold
P9274,27,Female,Medium,Silver
P9275,28,Male,High,Gold
P9276,37,Male,High,Silver
P9277,66,Male,Medium,
P9278,21,Female,Medium,Platinum
P9279,58,Male,Medium,Silver
P9280,21,Male,Low,
P9281,73,Male,Medium,
P9282,34,Female,Medium,Silver
P9283,68,Male,Medium,Gold
P9284,30,Female,Low,
P9285,27,Male,Medium,
P9286,65,Female,Low,Silver
P9287,43,Male,Medium,Silver
P9288,57,Male,Medium,
P9289,69,Female,Medium,Gold
P9290,52,Female,Medium,
P9291,56,Female,Low,
P9292,25,Male,High,
P9293,79,Male,High,
P9294,50,Male,Medium,Gold
P9295,52,Male,High,Gold
P9296,68,Female,High,Silver
P9297,46,Male,Low,
P9298,33,Male,Low,
P9299,42,Female,Medium,
P9300,78,Female,Medium,Silver
P9301,65,Female,Medium,Silver
P9302,45,Male,Low,
P9303,77,Female,Medium,
P9304,74,Male,High,Silver
P9305,23,Male,Medium,Silver
P9306,56,Male,Medium,
P9307,37,Male,Low,
P9308,48,Female,High,
P9309,63,Female,Medium,Gold
P9310,58,Female,Medium,Gold
P9311,69,Female,Medium,Gold
P9312,51,Male,High,Gold
P9313,32,Male,High,
P9314,66,Male,High,
P9315,39,Male,Medium,
P9316,52,Female,High,Gold
P9317,33,Male,High,Platinum
P9318,20,Male,Medium,Gold
P9319,64,Female,Medium,
P9320,76,Male,Medium,
P9321,58,Male,Medium,
P9322,26,Female,High,
P9323,66,Female,Medium,
P9324,77,Male,Low,
P9325,57,Male,High,
P9326,32,Female,High,Platinum
P9327,22,Male,High,
P9328,21,Male,Low,
P9329,66,Female,Medium,Gold
P9330,26,Male,Medium,
P9331,35,Female,High,Gold
P9332,61,Female,Medium,
P9333,69,Female,High,Silver
P9334,28,Male,Medium,
P9335,25,Male,Low,
P9336,56,Female,Medium,Silver
P9337,31,Female,Medium,
P9338,55,Male,Medium,
P9339,54,Male,Medium,Gold
P9340,76,Male,Medium,
P9341,74,Male,Medium,
P9342,19,Female,Medium,Gold
P9343,55,Male,Medium,Silver
P9344,59,Female,Medium,Platinum
P9345,56,Female,Medium,Silver
P9346,47,Female,High,Silver
P9347,40,Female,Low,
P9348,73,Female,Low,
P9349,58,Female,Medium,Silver
P9350,29,Male,Low,Silver
P9351,41,Male,High,Gold
P9352,26,Male,High,
P9353,66,Male,Medium,Gold
P9354,19,Male,Medium,
P9355,50,Female,Medium,Gold
P9356,67,Female,Medium,Platinum
P9357,52,Female,Medium,
P9358,43,Female,Medium,Gold
P9359,32,Female,High,Silver
P9360,37,Female,High,
P9361,23,Male,High,
P9362,20,Male,Medium,
P9363,69,Male,High,Gold
P9364,24,Female,Medium,
P9365,63,Male,Medium,
P9366,78,Male,Low,Silver
P9367,75,Male,Medium,
P9368,30,Female,Medium,
P9369,46,Male,Medium,
P9370,76,Female,Low,Silver
P9371,55,Male,Low,Silver
P9372,51,Female,Medium,
P9373,25,Female,Low,
P9374,47,Male,Medium,Silver
P9375,58,Male,Low,
P9376,59,Male,Low,
P9377,67,Female,Medium,Gold
P9378,59,Female,Medium,
P9379,19,Female,High,
P9380,27,Male,Low,Gold
P9381,68,Female,Low,
P9382,43,Female,High,
P9383,64,Female,Medium,
P9384,32,Male,Medium,
P9385,54,Female,Low,
P9386,63,Female,Medium,
P9387,64,Male,High,
P9388,46,Male,High,Gold
P9389,76,Male,Medium,Silver
P9390,73,Female,Low,Silver
P9391,33,Male,Medium,
P9392,39,Male,Low,Silver
P9393,22,Female,Medium,
P9394,78,Female,High,
P9395,70,Female,Medium,Gold
P9396,66,Male,Medium,Silver
P9397,77,Female,Low,
P9398,23,Male,High,
P9399,74,Male,Low,
P9400,25,Female,Medium,Platinum
P9401,18,Male,High,
P9402,52,Male,Medium,Gold
P9403,77,Female,High,
P9404,40,Female,Medium,Platinum
P9405,32,Male,High,
P9406,40,Male,Low,
P9407,79,Female,Medium,Gold
P9408,79,Female,Medium,
P9409,39,Female,High,Silver
P9410,32,Male,Medium,Silver
P9411,31,Female,High,Platinum
P9412,44,Female,Medium,Gold
P9413,71,Male,Low,Silver
P9414,27,Male,Medium,
P9415,37,Female,High,Silver
P9416,56,Male,Low,Gold
P9417,30,Male,High,Gold
P9418,26,Female,Low,Silver
P9419,20,Male,Medium,
P9420,62,Male,Low,
P9421,65,Male,Medium,
P9422,39,Male,Low,
P9423,67,Female,Low,
P9424,60,Female,Medium,Gold
P9425,43,Female,Low,
P9426,66,Female,Low,
P9427,22,Male,High,Silver
P9428,47,Female,High,
P9429,76,Female,Medium,Silver
P9430,20,Female,Low,
P9431,35,Male,Medium,
P9432,34,Male,Medium,
P9433,53,Male,Medium,Platinum
P9434,18,Male,Medium,
P9435,20,Female,Medium,
P9436,59,Male,Low,
P9437,65,Male,Medium,
P9438,59,Male,Low,
P9439,78,Male,Low,
P9440,28,Female,Medium,
P9441,36,Male,High,
P9442,38,Male,Medium,Silver
P9443,45,Male,Medium,
P9444,51,Male,Medium,
P9445,39,Female,Medium,Silver
P9446,60,Male,Low,
P9447,39,Male,Low,Silver
P9448,21,Female,Medium,Platinum
P9449,19,Male,High,Gold
P9450,41,Male,Medium,Silver
P9451,61,Male,Low,
P9452,78,Male,Medium,
P9453,33,Female,High,Gold
P9454,35,Female,Low,Gold
P9455,52,Female,Medium,
P9456,18,Female,Low,
P9457,48,Male,Low,
P9458,74,Female,Medium,
P9459,19,Female,High,Gold
P9460,51,Male,Low,Silver
P9461,26,Female,Low,Silver
P9462,42,Male,Medium,Platinum
P9463,63,Male,High,Platinum
P9464,75,Female,Low,
P9465,50,Male,Low,
P9466,28,Male,Medium,Gold
P9467,61,Male,Medium,Silver
P9468,61,Male,Low,
P9469,35,Female,High,
P9470,69,Female,Medium,
P9471,57,Female,Low,
P9472,38,Male,Medium,Gold
P9473,44,Female,Low,Silver
P9474,48,Male,High,Silver
P9475,42,Male,High,Platinum
P9476,30,Female,Medium,Gold
P9477,75,Male,Low,
P9478,51,Female,High,
P9479,32,Male,Medium,Gold
P9480,37,Male,Medium,Silver
P9481,28,Male,Low,Silver
P9482,57,Male,High,
P9483,79,Female,Medium,
P9484,68,Female,High,
P9485,52,Female,Low,Silver
P9486,43,Male,Medium,
P9487,22,Male,Low,
P9488,56,Female,Medium,Silver
P9489,78,Female,High,
P9490,51,Male,Medium,
P9491,25,Female,Medium,
P9492,27,Male,Medium,Platinum
P9493,27,Male,Medium,
P9494,63,Male,Low,
P9495,45,Female,High,Silver
P9496,64,Male,High,Silver
P9497,24,Male,Medium,Silver
P9498,59,Female,Medium,Silver
P9499,21,Female,Medium,Platinum
P9500,73,Female,Medium,
P9501,21,Female,Low,Silver
P9502,37,Female,Low,
P9503,40,Male,High,
P9504,29,Male,Medium,
P9505,50,Male,High,
P9506,74,Male,Medium,
P9507,22,Male,Low,
P9508,64,Female,Medium,Platinum
P9509,47,Male,High,
P9510,73,Male,Medium,
P9511,60,Male,Low,
P9512,26,Female,Medium,Silver
P9513,60,Female,Medium,Platinum
P9514,65,Female,High,
P9515,74,Male,Medium,Silver
P9516,71,Female,Medium,Silver
P9517,73,Male,Low,Platinum
P9518,39,Female,Medium,
P9519,36,Female,Low,Gold
P9520,22,Female,Medium,Platinum
P9521,45,Male,High,Gold
P9522,57,Female,Low,
P9523,56,Male,High,Silver
P9524,45,Female,Medium,Silver
P9525,62,Male,Medium,Silver
P9526,78,Male,High,
P9527,45,Male,Medium,
P9528,54,Female,Low,
P9529,24,Female,Low,
P9530,69,Male,Medium,Silver
P9531,33,Female,High,Platinum
P9532,18,Male,Medium,Platinum
P9533,70,Female,Medium,Gold
P9534,68,Male,Low,
P9535,25,Male,Medium,
P9536,53,Female,Low,
P9537,62,Male,Medium,
P9538,31,Female,Medium,
P9539,65,Female,Medium,
P9540,21,Male,Medium,Platinum
P9541,78,Male,Low,
P9542,54,Female,Medium,
P9543,41,Female,High,Gold
P9544,64,Male,Low,
P9545,49,Male,Medium,
P9546,72,Male,Medium,
P9547,49,Male,Medium,
P9548,22,Male,Medium,
P9549,61,Female,Medium,Silver
P9550,38,Male,Medium,Silver
P9551,24,Female,Medium,
P9552,42,Female,Low,
P9553,77,Female,Medium,
P9554,20,Male,Medium,
P9555,59,Male,Low,Silver
P9556,66,Female,Low,
P9557,61,Male,Medium,
P9558,51,Female,Medium,
P9559,20,Female,Low,
P9560,19,Female,Medium,
P9561,37,Female,Medium,Platinum
P9562,52,Male,Low,Gold
P9563,26,Female,Medium,
P9564,27,Male,Medium,Silver
P9565,75,Female,Low,Platinum
P9566,64,Female,Low,
P9567,77,Female,High,
P9568,43,Female,Medium,
P9569,72,Male,Low,Gold
P9570,70,Male,Medium,
P9571,35,Male,Medium,Silver
P9572,76,Male,High,Silver
P9573,54,Male,Low,Gold
P9574,39,Male,High,
P9575,28,Male,Low,Silver
P9576,65,Male,Medium,
P9577,22,Female,Medium,Silver
P9578,66,Male,High,
P9579,52,Female,Low,Silver
P9580,23,Male,Medium,
P9581,29,Male,High,Platinum
P9582,55,Male,High,
P9583,45,Male,High,
P9584,58,Male,Medium,Silver
P9585,61,Female,Low,Silver
P9586,26,Male,Low,Silver
P9587,76,Male,Low,Silver
P9588,25,Male,Medium,
P9589,34,Male,Low,
P9590,55,Male,Medium,
P9591,23,Female,Medium,
P9592,19,Male,Low,Silver
P9593,56,Male,Low,Silver
P9594,31,Male,Low,Gold
P9595,47,Female,High,
P9596,22,Female,Medium,
P9597,61,Male,High,Silver
P9598,68,Female,High,
P9599,53,Female,Medium,
P9600,74,Female,High,
P9601,45,Male,Medium,
P9602,46,Male,Medium,Platinum
P9603,78,Female,Low,
P9604,76,Male,High,
P9605,24,Male,Medium,
P9606,45,Female,Low,Gold
P9607,42,Male,Low,Silver
P9608,39,Male,Medium,Gold
P9609,45,Female,Low,
P9610,67,Female,Medium,Platinum
P9611,42,Female,Medium,
P9612,74,Male,High,Silver
P9613,29,Male,Medium,Silver
P9614,72,Female,Low,Platinum
P9615,59,Female,Low,Silver
P9616,65,Male,Medium,
P9617,43,Female,Low,Gold
P9618,79,Female,Medium,Silver
P9619,75,Female,High,Gold
P9620,63,Female,Medium,Silver
P9621,74,Female,High,
P9622,19,Male,Medium,
P9623,32,Female,High,
P9624,66,Male,Low,Platinum
P9625,79,Female,Medium,Silver
P9626,20,Male,Low,Gold
P9627,45,Female,Medium,
P9628,75,Female,Medium,Gold
P9629,49,Male,Low,Silver
P9630,33,Female,Medium,
P9631,73,Female,Low,Platinum
P9632,45,Male,High,Silver
P9633,72,Female,Medium,
P9634,53,Female,Medium,Platinum
P9635,23,Female,Medium,
P9636,37,Male,Medium,Gold
P9637,61,Female,High,Silver
P9638,31,Male,Low,
P9639,79,Female,Medium,
P9640,24,Female,Medium,Platinum
P9641,23,Male,Medium,
P9642,58,Female,Low,Platinum
P9643,54,Female,Medium,
P9644,47,Female,Medium,
P9645,65,Male,Low,Gold
P9646,70,Female,High,
P9647,46,Female,High,
P9648,41,Female,Medium,
P9649,41,Male,Medium,
P9650,57,Female,Low,Gold
P9651,74,Female,Medium,Silver
P9652,51,Female,Low,Gold
P9653,63,Female,Low,
P9654,77,Male,High,Silver
P9655,18,Female,Medium,Gold
P9656,59,Male,Medium,Silver
P9657,57,Female,Medium,Silver
P9658,48,Female,Medium,Platinum
P9659,60,Female,Medium,Gold
P9660,61,Male,Medium,
P9661,62,Female,Medium,Silver
P9662,40,Female,Low,Silver
P9663,75,Male,Medium,Silver
P9664,72,Female,Low,
P9665,74,Male,High,Gold
P9666,36,Male,Medium,
P9667,39,Male,Medium,
P9668,70,Male,High,
P9669,70,Male,Low,Gold
P9670,63,Male,Medium,
P9671,25,Male,Medium,
P9672,46,Female,Medium,Platinum
P9673,30,Male,High,Gold
P9674,33,Male,Medium,Silver
P9675,20,Male,Medium,
P9676,67,Male,High,Silver
P9677,19,Male,High,Silver
P9678,22,Male,Medium,
P9679,64,Male,Low,
P9680,18,Male,Medium,
P9681,43,Male,Low,
P9682,66,Female,High,
P9683,23,Female,Medium,Gold
P9684,58,Female,Medium,Gold
P9685,30,Male,Low,
P9686,50,Female,Medium,Platinum
P9687,71,Male,Low,
P9688,40,Female,Medium,Silver
P9689,42,Male,Low,Platinum
P9690,76,Male,Medium,
P9691,76,Female,Medium,
P9692,42,Male,Low,
P9693,29,Female,High,Platinum
P9694,29,Female,Low,Silver
P9695,69,Female,Medium,
P9696,48,Male,High,
P9697,21,Male,Low,Silver
P9698,60,Male,Medium,
P9699,69,Male,Medium,
P9700,37,Male,Low,Gold
P9701,76,Male,High,Platinum
P9702,65,Female,Medium,Silver
P9703,64,Male,High,
P9704,47,Male,Medium,
P9705,38,Male,Medium,
P9706,63,Male,High,Silver
P9707,76,Male,Medium,
P9708,46,Male,Medium,
P9709,36,Male,High,Silver
P9710,43,Male,Medium,
P9711,72,Female,Medium,Gold
P9712,76,Female,Medium,
P9713,36,Male,High,
P9714,34,Female,Medium,
P9715,59,Male,Medium,Gold
P9716,73,Female,Low,
P9717,20,Male,Low,Platinum
P9718,46,Male,Medium,Platinum
P9719,55,Male,Medium,
P9720,44,Male,High,Silver
P9721,72,Female,Medium,Silver
P9722,32,Female,Medium,
P9723,61,Male,Medium,Silver
P9724,65,Female,High,
P9725,58,Male,Medium,
P9726,56,Female,Medium,
P9727,20,Male,Low,Gold
P9728,22,Male,Low,Gold
P9729,67,Female,Medium,Silver
P9730,44,Male,Low,
P9731,67,Female,Low,Silver
P9732,27,Male,Low,
P9733,43,Male,Low,Silver
P9734,38,Male,Low,Gold
P9735,42,Female,Medium,
P9736,24,Female,Low,Silver
P9737,64,Female,Medium,Silver
P9738,24,Male,Low,Silver
P9739,65,Female,Medium,Platinum
P9740,73,Male,Low,
P9741,60,Male,Medium,Gold
P9742,57,Female,Low,Platinum
P9743,21,Female,Low,Silver
P9744,46,Female,Medium,
P9745,69,Female,Medium,Silver
P9746,78,Male,Low,
P9747,70,Male,Low,Gold
P9748,38,Female,Medium,Silver
P9749,31,Male,Medium,
P9750,22,Female,Medium,
P9751,76,Female,Medium,
P9752,70,Female,Medium,Gold
P9753,79,Female,Medium,
P9754,36,Male,High,Gold
P9755,74,Male,Medium,
P9756,32,Male,High,
P9757,27,Female,Medium,Silver
P9758,69,Male,High,
P9759,46,Male,Medium,
P9760,34,Male,Low,Gold
P9761,20,Male,Low,
P9762,62,Male,Medium,Silver
P9763,38,Male,Low,Silver
P9764,22,Male,High,Gold
P9765,22,Male,Medium,
P9766,43,Male,Medium,Gold
P9767,52,Female,Low,Silver
P9768,72,Male,Low,
P9769,62,Male,Medium,
P9770,22,Female,Medium,
P9771,68,Female,High,Silver
P9772,36,Male,Medium,
P9773,49,Female,Medium,Platinum
P9774,23,Female,Medium,Gold
P9775,64,Male,Low,Silver
P9776,75,Male,Medium,
P9777,61,Female,Low,
P9778,64,Female,Low,
P9779,77,Male,Low,
P9780,46,Male,Low,
P9781,46,Male,Medium,
P9782,66,Male,Low,
P9783,31,Female,Low,
P9784,19,Female,Low,Gold
P9785,43,Female,Medium,Platinum
P9786,19,Male,Medium,Silver
P9787,19,Female,Low,Gold
P9788,38,Male,Medium,
P9789,74,Female,High,Silver
P9790,40,Female,High,
P9791,68,Female,Medium,
P9792,42,Male,Low,
P9793,41,Male,Medium,Silver
P9794,59,Female,Medium,Gold
P9795,50,Female,Medium,
P9796,37,Male,Medium,Silver
P9797,46,Female,High,Platinum
P9798,61,Female,Medium,
P9799,71,Female,High,
P9800,25,Female,Low,Silver
P9801,63,Male,Medium,Gold
P9802,48,Male,Low,Gold
P9803,75,Male,High,
P9804,58,Female,Medium,
P9805,28,Male,Medium,Gold
P9806,60,Female,Low,
P9807,19,Female,Medium,Silver
P9808,40,Male,Medium,
P9809,72,Female,Low,
P9810,45,Female,Low,Platinum
P9811,41,Female,High,
P9812,71,Male,Medium,Silver
P9813,36,Male,Medium,Silver
P9814,65,Male,Low,Gold
P9815,34,Female,Medium,Gold
P9816,26,Male,High,Silver
P9817,78,Male,Medium,Platinum
P9818,22,Female,Medium,Silver
P9819,37,Female,Medium,
P9820,66,Male,High,Gold
P9821,40,Female,Medium,
P9822,33,Male,Medium,
P9823,34,Male,Low,Platinum
P9824,43,Female,Low,Platinum
P9825,55,Male,Low,Silver
P9826,76,Female,High,
P9827,33,Female,High,
P9828,23,Female,High,Silver
P9829,42,Female,Low,Gold
P9830,24,Female,Low,Gold
P9831,51,Female,High,
P9832,49,Male,Medium,Platinum
P9833,74,Male,Low,
P9834,71,Male,Medium,
