Flight_ID,Airline,Departure_Airport,Arrival_Airport,Departure_Time,Departure_Date,Departure_Hour,Flight_Duration_Minutes,Flight_Status,Distance_Miles,Delay_Minutes,Weather_Impact
F695,American Airlines,DFW,ORD,2023-08-02 04:07:00,2023-08-02,04:07:00,205,Delayed,832,6,0
F879,American Airlines,ATL,DEN,2025-03-26 01:57:00,2025-03-26,01:57:00,132,On-time,1118,3,0
F1807,American Airlines,DEN,JFK,2023-05-31 06:38:00,2023-05-31,06:38:00,146,On-time,1076,5,0
F557,Southwest,SFO,DFW,2023-07-27 00:27:00,2023-07-27,00:27:00,184,On-time,1860,2,0
F1456,American Airlines,DFW,LAX,2025-03-22 13:22:00,2025-03-22,13:22:00,111,On-time,1413,11,0
F1155,Southwest,JFK,SFO,2024-02-11 14:58:00,2024-02-11,14:58:00,266,On-time,1685,22,0
F1058,JetBlue,SEA,LAX,2024-07-09 13:02:00,2024-07-09,13:02:00,177,On-time,1097,2,0
F804,JetBlue,JFK,DFW,2023-09-17 18:12:00,2023-09-17,18:12:00,211,Delayed,1300,8,0
F1101,American Airlines,SEA,LAX,2024-12-03 17:28:00,2024-12-03,17:28:00,269,On-time,1109,18,1
F1818,Southwest,ORD,DFW,2024-07-01 16:46:00,2024-07-01,16:46:00,183,On-time,966,1,0
F1645,Delta,LAX,ATL,2023-10-01 22:55:00,2023-10-01,22:55:00,97,On-time,1168,16,0
F838,Delta,ATL,ORD,2025-01-24 02:57:00,2025-01-24,02:57:00,155,On-time,1351,21,0
F1087,American Airlines,LAX,SFO,2023-06-30 05:48:00,2023-06-30,05:48:00,162,On-time,757,30,0
F194,United,LAX,ORD,2023-11-06 15:44:00,2023-11-06,15:44:00,141,On-time,1126,4,0
F1459,Delta,ATL,SFO,2024-12-13 22:30:00,2024-12-13,22:30:00,175,Delayed,1039,2,0
F592,JetBlue,JFK,ATL,2023-10-03 21:42:00,2023-10-03,21:42:00,167,On-time,1388,21,0
F816,Southwest,DEN,SFO,2023-09-11 09:06:00,2023-09-11,09:06:00,227,On-time,1438,22,1
F835,United,DFW,ATL,2025-02-24 14:44:00,2025-02-24,14:44:00,80,On-time,1452,86,0
F1789,Delta,DEN,SEA,2025-03-24 08:15:00,2025-03-24,08:15:00,166,Delayed,1222,27,0
F739,American Airlines,LAX,ORD,2023-07-29 15:27:00,2023-07-29,15:27:00,212,On-time,890,2,0
F1847,Delta,SEA,ATL,2025-04-01 11:11:00,2025-04-01,11:11:00,139,On-time,1489,15,0
F1841,Southwest,DEN,SFO,2025-03-09 10:45:00,2025-03-09,10:45:00,201,On-time,1559,11,0
F734,United,DFW,SFO,2024-04-24 10:52:00,2024-04-24,10:52:00,175,On-time,1059,5,0
F394,American Airlines,SEA,ATL,2023-11-28 15:09:00,2023-11-28,15:09:00,164,On-time,1393,1,0
F310,Delta,SFO,DFW,2023-08-14 16:04:00,2023-08-14,16:04:00,199,Delayed,1461,11,0
F259,Delta,DFW,ATL,2023-10-20 18:22:00,2023-10-20,18:22:00,174,On-time,1750,14,0
F489,JetBlue,DFW,LAX,2024-09-30 06:33:00,2024-09-30,06:33:00,148,Delayed,935,10,0
F985,American Airlines,JFK,DFW,2023-06-23 03:45:00,2023-06-23,03:45:00,211,On-time,866,5,0
F1578,Delta,ORD,DEN,2025-01-04 22:45:00,2025-01-04,22:45:00,204,On-time,597,6,0
F1406,American Airlines,DEN,SFO,2025-03-06 06:21:00,2025-03-06,06:21:00,167,On-time,1217,2,0
F1142,American Airlines,SFO,ORD,2024-03-23 07:56:00,2024-03-23,07:56:00,253,On-time,905,16,0
F174,JetBlue,SFO,SFO,2024-11-21 16:31:00,2024-11-21,16:31:00,151,Delayed,1499,0,1
F355,Delta,SEA,JFK,2023-06-27 19:49:00,2023-06-27,19:49:00,313,On-time,1081,2,0
F861,JetBlue,DEN,DEN,2023-10-22 19:58:00,2023-10-22,19:58:00,197,On-time,938,13,0
F428,American Airlines,DEN,ATL,2024-03-15 07:34:00,2024-03-15,07:34:00,241,Delayed,974,6,1
F1008,American Airlines,JFK,ATL,2023-07-27 20:08:00,2023-07-27,20:08:00,264,On-time,1025,6,0
F750,United,JFK,DFW,2024-09-13 13:52:00,2024-09-13,13:52:00,232,On-time,705,10,0
F125,American Airlines,ATL,JFK,2024-02-18 14:19:00,2024-02-18,14:19:00,156,On-time,952,23,0
F1225,JetBlue,DFW,JFK,2024-07-01 18:54:00,2024-07-01,18:54:00,194,On-time,728,2,0
F527,JetBlue,SEA,LAX,2023-07-17 01:33:00,2023-07-17,01:33:00,153,On-time,1141,6,0
F1224,American Airlines,DEN,ORD,2024-01-03 03:10:00,2024-01-03,03:10:00,96,Delayed,744,1,0
F509,Delta,SFO,DEN,2024-01-17 09:27:00,2024-01-17,09:27:00,104,On-time,1448,5,1
F638,American Airlines,LAX,DEN,2023-10-11 03:01:00,2023-10-11,03:01:00,159,Delayed,932,5,1
F1685,American Airlines,SEA,SEA,2023-11-28 05:11:00,2023-11-28,05:11:00,203,On-time,986,0,0
F305,United,DEN,SFO,2024-12-04 03:38:00,2024-12-04,03:38:00,133,Cancelled,1226,14,0
F1232,JetBlue,ATL,ATL,2024-01-30 20:01:00,2024-01-30,20:01:00,196,On-time,981,2,0
F356,Southwest,ATL,ORD,2024-12-04 23:17:00,2024-12-04,23:17:00,69,Delayed,1144,4,0
F1092,American Airlines,ORD,SFO,2024-03-31 01:56:00,2024-03-31,01:56:00,155,On-time,1574,15,0
F1374,JetBlue,DEN,ATL,2025-02-26 18:38:00,2025-02-26,18:38:00,175,On-time,1350,2,0
F178,Southwest,JFK,DEN,2024-11-28 21:15:00,2024-11-28,21:15:00,139,Cancelled,1369,10,0
F212,Southwest,ORD,SEA,2024-07-07 01:17:00,2024-07-07,01:17:00,212,On-time,1659,2,1
F493,American Airlines,ATL,DEN,2023-10-03 01:28:00,2023-10-03,01:28:00,174,On-time,1045,2,0
F658,American Airlines,JFK,ATL,2023-06-17 11:55:00,2023-06-17,11:55:00,84,On-time,1021,8,0
F702,Southwest,JFK,JFK,2023-10-14 05:49:00,2023-10-14,05:49:00,209,Delayed,1236,12,0
F815,Southwest,ORD,SFO,2025-04-13 13:45:00,2025-04-13,13:45:00,241,On-time,924,4,0
F37,United,LAX,LAX,2023-05-24 04:06:00,2023-05-24,04:06:00,124,On-time,1726,15,0
F1400,Delta,ORD,LAX,2025-02-26 01:22:00,2025-02-26,01:22:00,286,Delayed,1563,0,0
F754,JetBlue,SFO,ATL,2024-11-08 21:41:00,2024-11-08,21:41:00,122,On-time,1409,36,0
F672,Southwest,LAX,SEA,2024-05-15 01:23:00,2024-05-15,01:23:00,163,On-time,1529,27,0
F1998,JetBlue,SEA,SFO,2023-08-07 21:22:00,2023-08-07,21:22:00,170,On-time,1144,10,0
F1042,Delta,LAX,DFW,2024-08-08 20:31:00,2024-08-08,20:31:00,157,On-time,1225,25,0
F1154,JetBlue,ORD,DEN,2024-12-08 12:21:00,2024-12-08,12:21:00,136,Delayed,1293,21,1
F906,Southwest,SFO,ORD,2024-09-12 09:33:00,2024-09-12,09:33:00,146,On-time,2086,29,0
F1642,JetBlue,ATL,SEA,2025-04-12 22:47:00,2025-04-12,22:47:00,90,On-time,1410,5,0
F595,American Airlines,DEN,LAX,2023-10-11 14:40:00,2023-10-11,14:40:00,227,On-time,1050,7,0
F1302,Southwest,DFW,DFW,2024-06-02 13:34:00,2024-06-02,13:34:00,336,On-time,1225,2,0
F139,JetBlue,ATL,SFO,2024-04-18 11:58:00,2024-04-18,11:58:00,122,On-time,1234,0,0
F1434,JetBlue,DFW,LAX,2024-03-22 06:35:00,2024-03-22,06:35:00,152,On-time,1387,8,0
F1136,American Airlines,SFO,ORD,2024-08-13 11:54:00,2024-08-13,11:54:00,154,On-time,938,4,0
F1888,American Airlines,ORD,ORD,2024-02-01 19:58:00,2024-02-01,19:58:00,162,On-time,1399,5,0
F641,United,JFK,JFK,2023-08-10 03:43:00,2023-08-10,03:43:00,143,On-time,1945,4,0
F396,Delta,SFO,SEA,2024-04-17 11:38:00,2024-04-17,11:38:00,241,On-time,1152,18,0
F1511,Delta,SEA,SFO,2023-11-16 16:58:00,2023-11-16,16:58:00,136,On-time,689,7,0
F707,JetBlue,DFW,ORD,2025-01-21 17:15:00,2025-01-21,17:15:00,136,Cancelled,1095,17,0
F1382,Southwest,ORD,ORD,2024-08-25 20:28:00,2024-08-25,20:28:00,106,On-time,1133,18,1
F384,American Airlines,DEN,SEA,2023-08-18 10:36:00,2023-08-18,10:36:00,214,Delayed,1196,8,1
F1516,United,DFW,DFW,2024-09-18 20:27:00,2024-09-18,20:27:00,33,On-time,1047,8,0
F1205,Delta,SFO,DEN,2024-11-25 00:46:00,2024-11-25,00:46:00,312,On-time,1205,21,0
F4,United,DEN,LAX,2023-06-01 13:29:00,2023-06-01,13:29:00,210,Delayed,1411,30,1
F268,United,DEN,LAX,2023-10-31 03:00:00,2023-10-31,03:00:00,227,Delayed,1786,8,0
F963,Delta,ORD,DEN,2024-09-28 12:15:00,2024-09-28,12:15:00,129,On-time,1329,0,0
F314,Southwest,SFO,LAX,2024-10-28 19:48:00,2024-10-28,19:48:00,100,On-time,598,3,0
F1906,American Airlines,JFK,DEN,2025-04-01 07:45:00,2025-04-01,07:45:00,145,On-time,1150,5,0
F1207,JetBlue,LAX,LAX,2024-07-27 19:28:00,2024-07-27,19:28:00,172,On-time,1404,15,0
F784,United,SFO,SFO,2024-03-01 07:00:00,2024-03-01,07:00:00,241,On-time,581,22,0
F1077,JetBlue,LAX,DEN,2025-03-09 17:42:00,2025-03-09,17:42:00,120,On-time,1178,13,0
F1117,JetBlue,LAX,ORD,2023-05-08 18:02:00,2023-05-08,18:02:00,187,On-time,1124,0,0
F1231,Delta,SEA,SFO,2023-12-18 07:21:00,2023-12-18,07:21:00,150,On-time,1552,10,0
F916,United,DEN,ATL,2024-07-25 22:03:00,2024-07-25,22:03:00,177,Delayed,818,0,1
F514,United,ATL,LAX,2023-05-17 02:13:00,2023-05-17,02:13:00,201,On-time,1299,19,0
F1802,United,JFK,ORD,2023-08-26 16:16:00,2023-08-26,16:16:00,214,On-time,930,10,0
F1825,Delta,DFW,DFW,2025-02-09 06:13:00,2025-02-09,06:13:00,183,On-time,1025,4,0
F1934,United,JFK,LAX,2025-03-13 02:06:00,2025-03-13,02:06:00,148,Delayed,646,3,0
F1055,American Airlines,SEA,JFK,2023-08-21 17:39:00,2023-08-21,17:39:00,208,On-time,1613,53,0
F110,United,DFW,SEA,2024-03-02 18:28:00,2024-03-02,18:28:00,119,On-time,1527,0,0
F694,JetBlue,DEN,SEA,2025-03-02 23:22:00,2025-03-02,23:22:00,150,On-time,989,0,0
F1554,United,SFO,LAX,2024-07-12 14:19:00,2024-07-12,14:19:00,210,On-time,1165,8,0
F712,American Airlines,JFK,JFK,2024-12-01 08:23:00,2024-12-01,08:23:00,221,On-time,1335,9,1
F972,American Airlines,DEN,DFW,2025-01-05 20:58:00,2025-01-05,20:58:00,197,On-time,1059,0,0
F813,Southwest,DFW,ORD,2023-10-10 06:59:00,2023-10-10,06:59:00,162,On-time,483,16,0
F454,American Airlines,SFO,DEN,2023-11-14 02:53:00,2023-11-14,02:53:00,92,Cancelled,1631,3,0
F1203,United,SFO,SFO,2024-08-29 08:31:00,2024-08-29,08:31:00,250,On-time,1504,1,0
F964,United,SEA,LAX,2023-08-22 10:44:00,2023-08-22,10:44:00,315,On-time,1142,4,0
F1391,Delta,LAX,DEN,2023-09-18 11:55:00,2023-09-18,11:55:00,169,On-time,1030,3,0
F1903,Southwest,JFK,DFW,2024-07-13 03:07:00,2024-07-13,03:07:00,108,On-time,1463,3,0
F1955,American Airlines,ATL,ORD,2023-07-28 13:58:00,2023-07-28,13:58:00,289,On-time,939,20,0
F311,Southwest,ATL,LAX,2024-03-14 11:35:00,2024-03-14,11:35:00,156,On-time,785,24,0
F8,JetBlue,SEA,JFK,2023-09-13 11:54:00,2023-09-13,11:54:00,183,On-time,465,27,0
F1787,Delta,SFO,JFK,2023-09-18 22:54:00,2023-09-18,22:54:00,168,On-time,1011,15,0
F544,United,ORD,LAX,2024-03-23 21:55:00,2024-03-23,21:55:00,186,On-time,1647,5,0
F1662,Southwest,LAX,DFW,2023-11-23 19:19:00,2023-11-23,19:19:00,165,On-time,1409,7,0
F1600,JetBlue,ATL,DEN,2024-02-15 20:11:00,2024-02-15,20:11:00,107,On-time,842,10,0
F1530,American Airlines,ATL,SFO,2024-11-18 11:35:00,2024-11-18,11:35:00,125,On-time,696,24,0
F1796,Delta,DEN,LAX,2025-04-14 08:25:00,2025-04-14,08:25:00,100,On-time,1348,11,1
F1190,American Airlines,JFK,DEN,2023-06-15 17:03:00,2023-06-15,17:03:00,223,On-time,1692,8,1
F659,American Airlines,SEA,DEN,2023-05-05 08:37:00,2023-05-05,08:37:00,132,On-time,1382,23,1
F1338,Delta,ATL,LAX,2024-12-23 07:49:00,2024-12-23,07:49:00,198,On-time,1521,56,0
F921,American Airlines,DFW,ORD,2024-07-07 05:29:00,2024-07-07,05:29:00,136,On-time,1522,23,0
F386,Southwest,DEN,LAX,2024-12-10 13:35:00,2024-12-10,13:35:00,268,On-time,746,3,0
F1411,United,DFW,SEA,2025-03-20 08:37:00,2025-03-20,08:37:00,177,Delayed,1116,13,0
F1591,Delta,LAX,DEN,2023-06-12 19:46:00,2023-06-12,19:46:00,193,On-time,821,5,0
F263,Delta,SFO,ATL,2024-03-11 11:31:00,2024-03-11,11:31:00,226,On-time,1054,10,0
F1030,JetBlue,ORD,SFO,2024-09-25 03:58:00,2024-09-25,03:58:00,138,On-time,1094,8,0
F240,American Airlines,SEA,SFO,2024-07-24 20:20:00,2024-07-24,20:20:00,256,On-time,1431,5,0
F1760,American Airlines,SFO,DFW,2024-03-15 19:57:00,2024-03-15,19:57:00,76,On-time,844,1,0
F927,Southwest,ATL,DEN,2024-08-15 11:39:00,2024-08-15,11:39:00,103,On-time,929,14,0
F329,Delta,SFO,SFO,2024-01-23 21:51:00,2024-01-23,21:51:00,221,Delayed,1111,8,0
F1733,JetBlue,JFK,LAX,2024-06-03 03:10:00,2024-06-03,03:10:00,151,On-time,1012,1,0
F1752,American Airlines,ORD,ATL,2024-10-05 00:38:00,2024-10-05,00:38:00,216,Delayed,1354,4,0
F895,Southwest,ATL,ORD,2024-09-09 15:40:00,2024-09-09,15:40:00,199,On-time,1581,9,0
F216,JetBlue,ATL,JFK,2023-12-16 15:41:00,2023-12-16,15:41:00,218,Delayed,1000,3,1
F1551,Delta,ORD,LAX,2024-11-02 21:09:00,2024-11-02,21:09:00,249,On-time,586,0,0
F182,JetBlue,ATL,LAX,2023-11-23 03:22:00,2023-11-23,03:22:00,192,On-time,974,9,1
F42,United,SFO,JFK,2025-03-03 22:35:00,2025-03-03,22:35:00,179,On-time,1451,6,0
F1296,United,DEN,ATL,2024-04-24 09:06:00,2024-04-24,09:06:00,182,On-time,1349,2,0
F278,United,ATL,SEA,2024-09-05 09:33:00,2024-09-05,09:33:00,83,On-time,1119,23,0
F1919,Delta,ORD,SFO,2024-03-08 22:30:00,2024-03-08,22:30:00,266,On-time,1132,13,0
F1994,JetBlue,SFO,SEA,2024-03-04 07:23:00,2024-03-04,07:23:00,136,On-time,1720,33,0
F1828,American Airlines,SFO,SEA,2024-10-09 16:41:00,2024-10-09,16:41:00,188,On-time,1142,2,0
F1066,JetBlue,SEA,SFO,2023-10-24 19:08:00,2023-10-24,19:08:00,177,On-time,1046,30,0
F626,United,JFK,DFW,2023-05-22 05:31:00,2023-05-22,05:31:00,142,On-time,952,9,1
F257,Delta,SEA,LAX,2024-05-31 01:05:00,2024-05-31,01:05:00,288,On-time,1392,9,1
F10,United,SEA,ATL,2025-03-27 09:49:00,2025-03-27,09:49:00,299,On-time,1458,10,0
F1785,American Airlines,DEN,SFO,2024-01-28 09:09:00,2024-01-28,09:09:00,256,On-time,1054,18,0
F1974,JetBlue,JFK,DFW,2023-11-01 22:33:00,2023-11-01,22:33:00,177,On-time,1637,3,0
F332,Southwest,ATL,ORD,2025-03-07 18:34:00,2025-03-07,18:34:00,197,On-time,1471,3,1
F306,American Airlines,SEA,JFK,2025-04-11 09:52:00,2025-04-11,09:52:00,258,On-time,1182,16,0
F793,JetBlue,JFK,LAX,2023-08-11 19:56:00,2023-08-11,19:56:00,192,On-time,772,18,0
F1992,United,DEN,ATL,2024-05-30 01:10:00,2024-05-30,01:10:00,148,On-time,1438,2,0
F808,American Airlines,ATL,DFW,2024-12-22 01:11:00,2024-12-22,01:11:00,192,On-time,1304,3,0
F1704,Southwest,SFO,SEA,2023-04-29 05:36:00,2023-04-29,05:36:00,245,On-time,1205,1,0
F787,JetBlue,ATL,SEA,2025-03-16 04:41:00,2025-03-16,04:41:00,250,On-time,1300,5,0
F1932,Southwest,DFW,SEA,2024-06-29 00:45:00,2024-06-29,00:45:00,261,Delayed,1032,3,1
F1718,JetBlue,DFW,ATL,2024-08-06 06:59:00,2024-08-06,06:59:00,161,On-time,916,20,0
F1046,JetBlue,JFK,ATL,2024-02-08 14:50:00,2024-02-08,14:50:00,194,On-time,1141,3,0
F984,United,JFK,ATL,2024-08-24 19:59:00,2024-08-24,19:59:00,242,On-time,1288,60,0
F273,American Airlines,SEA,SFO,2023-05-21 15:36:00,2023-05-21,15:36:00,211,On-time,1084,4,1
F1091,JetBlue,DFW,ORD,2024-08-15 06:41:00,2024-08-15,06:41:00,207,On-time,1183,12,0
F1163,American Airlines,ORD,ORD,2024-06-10 21:30:00,2024-06-10,21:30:00,216,Delayed,499,24,0
F129,United,SFO,SFO,2024-01-11 20:07:00,2024-01-11,20:07:00,139,Delayed,1477,13,0
F1173,JetBlue,DFW,DEN,2024-05-30 18:28:00,2024-05-30,18:28:00,65,On-time,740,6,0
F706,Delta,JFK,SEA,2025-04-20 02:59:00,2025-04-20,02:59:00,227,Delayed,1281,12,0
F1244,Delta,ATL,ORD,2023-12-29 05:13:00,2023-12-29,05:13:00,159,On-time,1382,6,0
F1735,Southwest,DFW,ATL,2024-10-11 02:52:00,2024-10-11,02:52:00,140,Cancelled,1085,7,0
F1564,Delta,SFO,SEA,2023-12-06 21:18:00,2023-12-06,21:18:00,139,Delayed,1471,16,0
F1614,American Airlines,SFO,SEA,2024-07-23 18:56:00,2024-07-23,18:56:00,135,On-time,1723,3,0
F878,United,SFO,DFW,2023-06-22 11:52:00,2023-06-22,11:52:00,136,Delayed,1257,31,0
F1080,American Airlines,ORD,DEN,2023-07-29 05:33:00,2023-07-29,05:33:00,135,On-time,821,1,0
F1439,Southwest,DEN,ATL,2023-05-09 11:52:00,2023-05-09,11:52:00,223,On-time,1019,19,0
F1689,Southwest,JFK,JFK,2024-02-22 15:00:00,2024-02-22,15:00:00,134,On-time,1455,0,0
F1369,JetBlue,DEN,SEA,2023-05-03 05:21:00,2023-05-03,05:21:00,194,Cancelled,1575,5,0
F652,Southwest,DFW,ATL,2023-10-20 00:03:00,2023-10-20,00:03:00,139,On-time,1101,5,0
F104,United,DFW,LAX,2025-01-01 15:58:00,2025-01-01,15:58:00,67,On-time,1081,7,1
F137,United,LAX,JFK,2023-08-05 11:49:00,2023-08-05,11:49:00,146,On-time,1435,8,0
F1987,Southwest,ORD,SEA,2023-05-28 10:15:00,2023-05-28,10:15:00,178,On-time,1425,5,1
F1157,JetBlue,DFW,JFK,2023-07-13 02:56:00,2023-07-13,02:56:00,188,On-time,885,7,0
F1536,JetBlue,DFW,SEA,2024-10-19 05:53:00,2024-10-19,05:53:00,235,On-time,814,2,0
F1610,JetBlue,ORD,DEN,2023-08-19 05:23:00,2023-08-19,05:23:00,168,Delayed,1723,4,0
F183,United,ORD,LAX,2024-02-04 22:26:00,2024-02-04,22:26:00,134,On-time,1037,1,0
F404,United,LAX,DEN,2024-09-04 05:43:00,2024-09-04,05:43:00,162,On-time,725,1,0
F149,Delta,SEA,ORD,2023-10-06 14:11:00,2023-10-06,14:11:00,186,Cancelled,932,6,0
F1344,Delta,LAX,ORD,2023-11-21 03:00:00,2023-11-21,03:00:00,100,On-time,1080,1,0
F1983,Southwest,ATL,SFO,2024-11-09 03:03:00,2024-11-09,03:03:00,134,On-time,1269,35,0
F644,Delta,JFK,SFO,2025-03-11 17:23:00,2025-03-11,17:23:00,277,On-time,913,2,0
F1957,American Airlines,DFW,SFO,2024-07-29 00:55:00,2024-07-29,00:55:00,135,On-time,1227,1,0
F1942,Delta,JFK,JFK,2024-11-02 09:02:00,2024-11-02,09:02:00,229,On-time,1345,15,0
F316,United,SEA,DFW,2024-07-12 22:51:00,2024-07-12,22:51:00,143,Delayed,581,2,0
F334,American Airlines,ATL,ORD,2025-01-17 13:58:00,2025-01-17,13:58:00,241,Delayed,1654,24,0
F1305,American Airlines,SEA,ATL,2024-05-22 22:42:00,2024-05-22,22:42:00,110,On-time,681,4,0
F364,United,LAX,JFK,2024-12-20 02:14:00,2024-12-20,02:14:00,207,On-time,822,2,0
F1646,Delta,ATL,SFO,2024-05-17 06:36:00,2024-05-17,06:36:00,201,On-time,1280,3,0
F1905,Delta,ORD,JFK,2025-03-20 03:06:00,2025-03-20,03:06:00,112,On-time,876,1,0
F1779,American Airlines,JFK,DEN,2024-11-18 01:16:00,2024-11-18,01:16:00,198,On-time,1079,5,0
F765,JetBlue,JFK,LAX,2023-08-22 00:46:00,2023-08-22,00:46:00,148,On-time,1172,5,1
F445,American Airlines,JFK,SFO,2024-01-15 13:13:00,2024-01-15,13:13:00,92,On-time,964,12,0
F1486,Southwest,SEA,DFW,2023-06-02 02:01:00,2023-06-02,02:01:00,188,On-time,1335,2,0
F227,Delta,DEN,DFW,2024-03-12 11:17:00,2024-03-12,11:17:00,193,On-time,993,4,0
F533,Delta,ORD,ATL,2023-12-26 21:24:00,2023-12-26,21:24:00,156,On-time,1399,11,0
F1908,American Airlines,SFO,DEN,2023-10-11 10:52:00,2023-10-11,10:52:00,183,Delayed,1617,39,0
F650,Southwest,SFO,SFO,2023-07-29 23:33:00,2023-07-29,23:33:00,173,On-time,747,2,0
F1021,Southwest,LAX,DFW,2023-12-06 08:06:00,2023-12-06,08:06:00,221,Delayed,1111,4,0
F926,United,SFO,DEN,2023-08-19 03:45:00,2023-08-19,03:45:00,175,On-time,1403,0,0
F948,Southwest,SEA,ORD,2023-04-27 17:33:00,2023-04-27,17:33:00,122,On-time,1290,5,0
F1185,Delta,ATL,SFO,2024-08-23 20:22:00,2024-08-23,20:22:00,119,On-time,1166,9,0
F3,JetBlue,DFW,DEN,2023-05-07 18:11:00,2023-05-07,18:11:00,82,On-time,1042,11,0
F611,United,SFO,SFO,2025-03-28 02:59:00,2025-03-28,02:59:00,82,On-time,1067,10,0
F1763,United,ORD,ORD,2023-12-19 11:30:00,2023-12-19,11:30:00,219,On-time,792,5,0
F496,Southwest,DFW,DFW,2024-12-30 00:05:00,2024-12-30,00:05:00,172,On-time,1988,1,0
F843,Southwest,ORD,SEA,2024-02-18 09:46:00,2024-02-18,09:46:00,182,Delayed,1820,5,0
F1012,United,SEA,LAX,2025-04-06 01:06:00,2025-04-06,01:06:00,99,On-time,841,12,0
F1725,Southwest,LAX,ORD,2025-03-07 09:21:00,2025-03-07,09:21:00,187,On-time,1661,13,1
F1926,United,ORD,SEA,2023-07-15 21:38:00,2023-07-15,21:38:00,137,On-time,953,49,0
F1423,Delta,ORD,DFW,2023-05-03 08:23:00,2023-05-03,08:23:00,72,On-time,1141,6,0
F1435,American Airlines,JFK,SFO,2024-05-18 20:34:00,2024-05-18,20:34:00,150,On-time,1118,0,0
F902,Southwest,DEN,ATL,2025-02-03 07:08:00,2025-02-03,07:08:00,103,On-time,1334,16,0
F554,Delta,ATL,ORD,2024-03-12 07:56:00,2024-03-12,07:56:00,173,On-time,1198,2,0
F798,JetBlue,JFK,LAX,2024-12-14 19:16:00,2024-12-14,19:16:00,171,On-time,1300,46,0
F14,American Airlines,ORD,DEN,2024-04-09 14:15:00,2024-04-09,14:15:00,42,On-time,1036,3,0
F1252,Delta,JFK,SFO,2025-01-14 01:45:00,2025-01-14,01:45:00,145,On-time,1359,7,0
F909,United,DEN,SEA,2024-10-31 01:06:00,2024-10-31,01:06:00,218,On-time,1316,13,0
F140,Southwest,LAX,SEA,2025-04-01 14:35:00,2025-04-01,14:35:00,127,Delayed,1396,4,0
F531,Southwest,DFW,ATL,2023-09-14 18:25:00,2023-09-14,18:25:00,113,On-time,1284,7,0
F1137,Southwest,DEN,JFK,2024-02-12 17:15:00,2024-02-12,17:15:00,246,On-time,1888,5,0
F1319,JetBlue,JFK,DEN,2024-06-07 15:48:00,2024-06-07,15:48:00,87,On-time,1205,7,1
F1399,Delta,LAX,DFW,2024-11-14 12:53:00,2024-11-14,12:53:00,204,On-time,1121,8,0
F1206,Southwest,ATL,DFW,2023-10-18 13:55:00,2023-10-18,13:55:00,150,On-time,1098,8,0
F1380,Southwest,SEA,JFK,2024-02-16 09:29:00,2024-02-16,09:29:00,247,Delayed,1643,21,0
F537,Delta,JFK,JFK,2025-03-30 16:34:00,2025-03-30,16:34:00,114,On-time,1595,15,0
F601,Delta,SEA,SFO,2024-07-25 13:06:00,2024-07-25,13:06:00,150,On-time,1177,6,0
F649,Delta,DEN,ORD,2024-04-13 03:17:00,2024-04-13,03:17:00,76,On-time,715,27,0
F1989,JetBlue,SEA,LAX,2024-07-17 11:37:00,2024-07-17,11:37:00,121,Delayed,1705,10,1
F1799,JetBlue,DFW,SEA,2023-07-26 03:13:00,2023-07-26,03:13:00,166,On-time,1550,4,0
